StartDate,EndDate,Progress,Duration__in_seconds_,RecordedDate,ResponseId,Consent,DS1_1,DS1_2,DS1_3,DS1_4,DS1_5,DS1_6,DS1_7,DS1_8,DS1_9,DS1_10,DS2_1,DS2_2,DS2_3,DS2_4,DS2_5,DS2_6,DS2_7,DS2_8,DS2_9,DS2_10,DS3_1,DS3_2,DS3_3,DS3_4,DS3_5,DS3_6,DS3_7,DS3_8,DS3_9,DS3_10,DS4_1,DS4_2,DS4_3,DS4_4,DS4_5,DS4_6,DS4_7,DS4_8,DS4_9,DS4_10,DS5_1,DS5_2,DS5_3,DS5_4,DS5_5,DS5_6,DS5_7,DS5_8,DS5_9,DS5_10,DS6_1,DS6_2,DS6_3,DS6_4,DS6_5,DS6_6,DS6_7,DS6_8,DS6_9,DS6_10,DS7_1,DS7_2,DS7_3,DS7_4,DS7_5,DS7_6,DS7_7,DS7_8,DS7_9,DS7_10,DS8_1,DS8_2,DS8_3,DS8_4,DS8_5,DS8_6,DS8_7,DS8_8,DS8_9,DS8_10,Gender,Gender_3_TEXT,Age,Nation,Edu,Latinx,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_6_TEXT
3/16/2021 5:42:33,3/16/2021 5:55:02,100,749,3/16/2021 5:55:03,R_1oo0H4fQM9ms8yc,1,5,3,5,3,3,1,5,2,5,5,3,5,3,1,3,3,1,1,1,5,4,1,6,5,4,7,5,6,2,3,3,5,2,5,3,3,5,5,5,6,3,5,2,5,4,4,5,2,2,3,6,2,6,6,2,1,3,1,6,5,7,7,7,5,5,4,6,4,2,4,5,5,6,7,6,4,4,7,7,5,2, ,21,84,19, , , , , , , , 
3/16/2021 5:42:32,3/16/2021 5:47:39,100,307,3/16/2021 5:47:40,R_22udUdlR1HVMYEi,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,4,1,7,1,4,4,4,4,4,4,4,4,4,4,1, ,20,137,14, , , , , , , , 
3/16/2021 5:42:36,3/16/2021 5:54:30,100,714,3/16/2021 5:54:31,R_1je00OQPece5XD8,1,3,3,2,4,2,2,2,2,5,2,1,4,2,2,1,2,1,1,1,1,3,2,4,4,3,2,3,5,4,3,3,4,1,5,6,4,3,3,3,3,4,3,3,3,3,4,2,2,2,3,4,4,4,3,2,2,4,2,4,5,5,5,5,3,4,1,2,2,4,2,4,6,3,6,1,2,2,5,5,6,1, ,25,138,18, , , , , , , , 
3/16/2021 5:42:54,3/16/2021 5:49:48,100,414,3/16/2021 5:49:48,R_11ZqZUaB04IbmzP,1,4,6,1,7,3,2,7,1,2,5,1,7,3,1,1,1,1,4,2,2,2,5,1,2,3,1,5,1,6,2,3,6,1,5,1,2,1,1,7,7,4,2,1,4,6,1,3,1,1,5,7,2,6,4,1,2,2,7,6,6,5,7,5,2,6,5,4,6,2,2,5,6,4,6,1,5,6,7,7,6,2, ,21,163,15, , , , , , , , 
3/16/2021 5:43:01,3/16/2021 6:02:52,100,1191,3/16/2021 6:02:53,R_3Hht7bzOzMnKjNE,1,5,5,6,3,4,2,5,5,4,5,1,1,2,1,1,1,1,1,1,1,1,2,1,1,4,2,1,5,1,2,2,5,1,1,7,5,6,2,1,6,5,2,1,2,2,4,1,2,1,1,2,5,6,5,2,4,4,1,6,4,3,6,4,5,3,5,2,4,6,1,4,6,5,5,1,5,1,5,4,5,2, ,30,84,21, , , , , , , , 
3/16/2021 5:42:41,3/16/2021 5:54:32,100,710,3/16/2021 5:54:33,R_2bQuVgoW14sugp2,1,3,3,4,5,4,2,4,2,5,3,2,5,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,5,3,5,5,4,2,5,5,3,5,3,5,6,3,3,2,3,3,3,3,3,3,3,4,5,5,2,2,4,3,2,5,5,5,5,2,2,2,3,4,4,5,2,5,5,3,5,2,2,5,5,5,2,1, ,23,76,20, , , , , , , , 
3/16/2021 5:42:51,3/16/2021 5:52:32,100,580,3/16/2021 5:52:32,R_2YE87a40qR3wn8p,1,5,5,3,2,5,5,1,5,3,5,5,6,4,4,7,4,5,3,5,7,5,7,5,4,4,7,4,6,7,7,7,4,5,7,7,1,5,4,7,2,2,1,4,5,4,5,4,6,5,5,7,1,7,5,1,5,1,1,7,7,4,7,7,7,4,1,4,5,7,6,4,1,7,7,5,6,7,5,1,7,2, ,30,161,17, , , , , , , , 
3/16/2021 5:42:43,3/16/2021 5:54:10,100,686,3/16/2021 5:54:10,R_1eqvdhZ5oQkpc3z,1,1,2,5,6,1,1,6,2,6,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,3,1,6,2,2,2,2,1,3,6,3,3,2,2,3,6,5,2,2,5,6,2,5,2,3,2,7,2,2,3,6,6,2,2,6,1,5,3,5,2,6,6,1,6,1,6,6,2,6,1,6,5,2,6,6,1, ,24,67,16, , , , , , , , 
3/16/2021 5:42:41,3/16/2021 5:55:08,100,747,3/16/2021 5:55:09,R_1dKOLk6LcttXR2j,1,5,4,6,6,3,1,4,2,5,3,3,5,6,2,5,5,5,3,5,2,5,1,1,3,4,2,1,7,6,2,6,1,1,5,2,2,2,5,6,6,5,5,4,4,2,3,3,2,3,4,2,5,6,1,2,2,4,2,6,5,3,4,5,6,2,3,6,5,2,3,5,5,2,4,5,7,4,2,4,5,1, ,18,137,12, , , , , , , , 
3/16/2021 5:42:42,3/16/2021 5:52:59,100,616,3/16/2021 5:52:59,R_1mUFgkyqNEclRQZ,1,2,1,2,5,1,1,5,2,5,1,1,2,3,2,3,1,1,2,2,5,2,5,2,2,3,5,1,1,2,4,1,3,1,5,5,4,4,3,2,4,4,4,2,2,2,4,2,1,1,1,2,3,4,4,1,5,4,2,4,5,4,2,4,5,2,3,4,5,6,3,4,3,4,5,1,4,5,3,2,4,2, ,18,137,13, , , , , , , , 
3/16/2021 5:42:56,3/16/2021 5:51:20,100,503,3/16/2021 5:51:20,R_3GvRGYVYBqNwtqW,1,1,1,1,5,1,1,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,4,1,3,5,4,3,4,1,3,3,2,1,1,1,3,1,2,1,1,1,6,1,4,3,4,5,2,3,5,3,3,2,2,1,2,5,1,2,1,6,3,1,2,1,5,2,1,4,3,1, ,36,84,16, , , , , , , , 
3/16/2021 5:42:49,3/16/2021 5:51:19,100,510,3/16/2021 5:51:19,R_2YM4Xh5OULLKfKP,1,3,5,5,3,1,1,2,2,6,3,1,5,2,1,1,2,2,2,1,1,1,4,5,2,2,5,2,7,2,3,6,7,1,5,6,6,3,6,3,3,1,2,1,2,5,2,1,2,1,2,5,6,5,7,4,2,6,7,6,3,5,6,3,5,2,2,6,2,2,1,5,6,2,6,1,3,5,4,7,5,1, ,21,137,14, , , , , , , , 
3/16/2021 5:42:56,3/16/2021 5:52:38,100,582,3/16/2021 5:52:39,R_1JRA8ut05kJdHBm,1,2,2,2,2,3,2,1,2,6,2,1,7,5,2,2,1,2,5,2,1,3,2,1,2,3,2,1,6,6,5,5,3,1,6,5,3,5,3,2,5,2,2,1,2,3,5,1,3,4,3,5,4,6,4,1,3,5,1,5,5,5,5,5,3,5,1,3,5,5,2,4,4,6,7,2,1,5,5,4,5,2, ,32,138,22, , , , , , , , 
3/16/2021 5:43:17,3/16/2021 5:52:02,100,525,3/16/2021 5:52:03,R_27P9YhsPESxLHr0,1,4,3,5,5,2,2,2,3,6,2,1,2,2,1,1,2,1,2,1,5,2,2,1,2,2,2,2,2,3,5,2,3,2,4,5,6,2,5,2,5,2,2,2,2,2,2,2,2,2,2,3,2,5,2,2,4,6,2,5,5,5,3,2,2,2,2,6,2,5,2,6,5,2,6,1,2,2,3,5,6,1, ,19,67,13, , , , , , , , 
3/16/2021 5:42:58,3/16/2021 5:52:41,100,582,3/16/2021 5:52:41,R_3CCt4y2G0QzYxx2,1,5,5,6,3,4,1,5,2,3,2,2,5,5,1,2,2,1,2,2,1,2,4,4,5,3,3,1,5,5,2,3,3,2,5,5,4,6,3,2,5,2,6,1,3,3,4,2,2,3,5,2,5,2,5,4,4,5,2,7,6,2,5,5,3,2,3,6,1,5,2,6,5,2,5,3,2,7,6,5,7,1, ,20,137,14, , , , , , , , 
3/16/2021 5:43:04,3/16/2021 5:53:14,100,609,3/16/2021 5:53:14,R_zd7WtrWLgAgwzIZ,1,3,1,2,4,2,1,1,1,5,2,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,6,1,7,1,3,2,6,1,3,6,2,5,4,1,5,3,1,1,1,1,3,1,1,1,4,5,5,6,4,1,2,1,1,6,5,4,7,3,4,4,1,7,1,3,1,6,4,6,7,1,6,3,4,5,6,2, ,21,67,18, , , , , , , , 
3/16/2021 5:43:02,3/16/2021 6:06:13,100,1390,3/16/2021 6:06:13,R_QiXvkmNfNF1l8Cl,1,1,2,3,4,3,1,4,1,1,1,1,1,3,1,2,1,1,2,4,5,4,3,1,1,2,7,1,7,1,6,4,1,1,4,6,6,6,5,4,6,7,1,1,1,3,4,2,1,1,5,4,4,4,1,1,3,6,2,5,2,3,7,3,2,4,4,6,2,6,1,4,5,3,6,1,1,5,4,5,5,2, ,21,163,18, , , , , , , , 
3/16/2021 5:43:07,3/16/2021 5:53:16,100,608,3/16/2021 5:53:16,R_z72ekg1QC6Ci2IN,1,1,2,3,6,4,4,2,1,4,3,1,2,3,1,1,1,1,1,1,5,3,5,1,4,1,6,1,6,4,6,4,4,4,3,5,6,3,4,4,6,2,3,4,2,4,6,3,2,5,3,4,4,4,4,1,3,5,1,3,4,5,6,3,4,4,1,2,5,4,5,4,3,4,6,1,4,4,5,4,6,1, ,23,67,18, , , , , , , , 
3/16/2021 5:43:12,3/16/2021 5:55:24,100,731,3/16/2021 5:55:24,R_3iWImuNf47gUNw0,1,2,4,4,6,4,3,5,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,5,5,3,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,5,1,2,2,2,3,4,3,2,1,2,4,1,6,3,4,5,1,5,2,4,4,2,5,4,1, ,19,137,12, , , , , , , , 
3/16/2021 5:43:12,3/16/2021 5:54:16,100,663,3/16/2021 5:54:16,R_1nUv7MObOTlfVeZ,1,3,6,2,7,1,5,2,5,4,3,2,6,5,3,5,2,2,4,6,6,5,7,5,7,7,7,1,6,3,7,2,3,6,7,6,5,2,5,5,5,3,2,1,4,1,7,2,6,4,2,6,7,6,2,1,5,5,1,6,1,5,5,5,5,2,1,4,5,6,6,2,7,5,7,3,4,3,2,5,7,1, ,19,137,15, , , , , , , , 
3/16/2021 5:43:13,3/16/2021 5:52:40,100,567,3/16/2021 5:52:41,R_1fkn2XLiJvyisP5,1,3,4,5,3,2,5,2,3,5,2,1,5,6,1,4,2,1,1,1,2,1,1,1,1,2,4,1,6,1,7,5,3,1,3,4,5,4,5,5,2,2,2,2,4,6,5,1,2,2,3,6,6,6,4,2,5,2,1,6,6,5,6,5,5,4,2,6,2,2,1,4,6,1,7,1,2,5,5,5,5,1, ,26,84,17, , , , , , , , 
3/16/2021 5:43:10,3/16/2021 5:53:52,100,642,3/16/2021 5:53:52,R_2c7Tp5bcV2PEHQV,1,5,5,2,5,3,2,5,5,6,5,2,5,2,3,2,4,3,1,3,2,2,3,1,3,4,2,1,1,2,2,5,6,2,5,5,6,6,3,3,6,5,2,2,2,2,5,2,2,3,2,5,5,5,5,3,4,5,2,6,5,4,5,4,3,5,2,4,5,3,2,6,6,3,5,3,5,6,4,6,5,2, ,45,163,15, , , , , , , , 
3/16/2021 5:43:38,3/16/2021 6:03:06,100,1167,3/16/2021 6:03:10,R_3PoxwH4aJgo0SVv,1,5,1,5,4,3,2,1,1,6,1,1,3,5,1,1,6,1,6,1,1,2,5,4,1,4,1,1,3,1,5,1,1,1,1,5,5,1,3,1,4,5,1,1,2,1,4,1,1,1,2,1,4,2,2,1,4,4,1,1,2,2,3,1,4,1,1,5,1,7,4,6,6,1,3,1,4,4,3,3,2,1, ,20,137,16, , , , , , , , 
3/16/2021 5:50:27,3/16/2021 6:08:10,100,1062,3/16/2021 6:08:10,R_11dwCkm4NPqn31p,1,5,5,3,5,4,1,5,2,3,5,1,3,3,1,2,4,2,2,5,1,2,1,1,3,3,5,1,3,2,4,6,6,3,4,2,5,5,5,5,6,2,6,2,3,1,2,2,5,2,5,5,2,6,5,2,3,5,3,4,4,3,5,3,1,6,5,6,3,5,2,4,5,3,7,4,2,6,6,7,4,1, ,23,138,17, , , , , , , , 
3/16/2021 5:43:15,3/16/2021 5:53:54,100,639,3/16/2021 5:53:54,R_1hR0dSUuKEqjiym,1,2,1,4,5,2,1,6,1,6,5,1,2,2,1,1,1,1,1,3,1,2,1,1,1,1,5,1,2,3,4,3,3,1,2,6,2,6,3,2,1,7,5,1,6,4,3,1,1,1,2,2,5,6,5,5,6,5,1,5,6,5,5,3,2,4,5,7,2,5,1,6,7,6,7,1,6,4,5,7,6,2, ,23,161,17, , , , , , , , 
3/16/2021 5:43:43,3/16/2021 5:58:38,100,894,3/16/2021 5:58:38,R_DMPfu6c6dTXCoWB,1,1,5,1,7,5,1,1,1,7,1,1,1,1,1,5,1,1,1,2,5,1,3,1,1,1,6,1,5,5,1,2,1,1,5,6,1,5,5,4,7,5,1,1,1,1,3,1,1,1,1,4,1,5,1,1,5,7,1,3,7,1,3,1,1,4,1,7,2,6,1,7,7,5,4,1,6,1,1,7,7,1, ,22,138,16, , , , , , , , 
3/16/2021 5:43:25,3/16/2021 5:50:24,100,419,3/16/2021 5:50:24,R_3JlL3eaFvjPm1qV,1,1,4,1,1,1,1,2,1,7,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,2,5,1,4,5,3,4,5,4,1,1,2,1,1,1,5,1,2,1,1,5,2,4,7,1,6,6,2,1,4,7,6,3,1,5,2,5,1,5,1,2,4,5,7,1,1,3,6,6,4,1, ,41,185,15, , , , , , , , 
3/16/2021 5:43:16,3/16/2021 5:55:28,100,731,3/16/2021 5:55:28,R_1N8gYLk59SmSMUq,1,1,1,1,7,1,1,1,1,7,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,1,3,1,1,1,1,7,7,5,7,1,7,7,1,1,1,1,4,1,1,1,1,1,1,1,1,1,6,7,1,1,1,4,5,4,1,1,5,1,1,7,1,7,4,1,7,1,1,1,1,4,4,1, ,19,138,12, , , , , , , , 
3/16/2021 5:43:45,3/16/2021 5:56:36,100,771,3/16/2021 5:56:37,R_240BOmX3RwarEdL,1,5,6,7,6,5,5,7,2,3,5,1,2,5,1,1,5,2,1,2,5,2,1,3,3,1,5,1,5,1,3,3,7,1,5,6,5,5,5,5,3,7,7,5,7,7,7,5,2,3,5,2,3,6,5,5,2,6,5,6,5,6,6,5,4,6,7,7,5,3,2,6,5,2,7,1,3,5,5,7,5,2, ,18,138,14, , , , , , , , 
3/16/2021 5:43:20,3/16/2021 5:52:49,100,568,3/16/2021 5:52:49,R_3HYOpQ97tbtdOn0,1,2,2,2,5,2,1,5,2,6,1,2,5,5,2,2,1,1,2,1,2,2,2,4,2,4,3,2,3,4,5,1,6,2,5,7,5,6,5,2,7,5,2,1,4,2,5,3,2,2,2,5,5,5,2,2,4,5,1,5,2,5,5,2,5,2,3,5,1,4,2,5,7,6,6,2,6,2,5,4,5,1, ,20,137,13, , , , , , , , 
3/16/2021 5:43:20,3/16/2021 6:02:27,100,1147,3/16/2021 6:02:28,R_12r3wWLTnJdI733,1,2,4,3,5,2,1,6,3,6,2,3,5,4,3,5,3,3,2,2,2,3,2,1,4,2,5,2,3,4,5,1,3,3,5,5,3,4,6,3,5,6,4,1,3,1,5,2,1,2,1,1,5,6,6,2,5,6,4,2,4,1,5,2,2,2,5,6,1,5,2,4,5,4,6,2,5,3,3,5,5,1, ,26,138,17, , , , , , , , 
3/16/2021 5:43:28,3/16/2021 5:50:56,100,447,3/16/2021 5:50:56,R_2zuvi2ZEYwubQAi,1,5,1,2,5,5,1,2,1,6,3,1,1,2,1,1,3,1,1,1,5,1,1,3,1,2,6,1,5,1,4,3,4,1,3,5,3,5,3,5,6,5,2,1,1,1,4,1,1,1,1,2,6,1,5,4,3,5,2,5,4,6,6,1,5,1,5,5,5,5,1,5,5,1,5,2,4,5,5,6,6,1, ,26,163,15, , , , , , , , 
3/16/2021 5:43:23,3/16/2021 5:57:50,100,867,3/16/2021 5:57:51,R_2343dcwSeCgTlIL,1,2,2,4,6,2,1,1,2,6,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,2,1,5,1,6,5,6,1,4,5,3,4,2,3,3,5,2,1,1,1,6,1,1,1,1,5,4,4,4,1,4,4,1,3,5,5,4,5,3,2,1,4,3,2,1,5,7,2,7,2,7,5,3,6,2,1, ,21,137,16, , , , , , , , 
3/16/2021 5:43:24,3/16/2021 5:52:54,100,569,3/16/2021 5:52:54,R_1NfU6IHf3pjxVgT,1,3,2,2,4,5,1,6,2,5,3,1,3,5,1,3,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,3,4,1,2,6,5,6,3,1,5,6,3,2,5,5,2,5,3,3,1,2,6,2,4,3,6,6,6,5,5,4,3,2,2,4,6,4,3,5,1,6,5,1,3,1,6,3,2,5,2,2, ,30,61,15, , , , , , , , 
3/16/2021 5:43:37,3/16/2021 6:04:23,100,1246,3/16/2021 6:04:25,R_4106EyvhRLBDBAJ,1,2,2,3,3,3,4,4,2,2,2,1,2,3,2,3,2,1,4,1,3,2,3,2,2,3,2,1,3,2,5,2,5,2,5,6,4,4,4,3,5,6,4,1,1,2,6,2,2,2,2,3,6,5,6,3,2,5,4,5,6,5,3,2,4,2,5,6,1,6,1,6,6,2,2,2,3,2,4,6,6,1, ,31,67,18, , , , , , , , 
3/16/2021 5:44:01,3/16/2021 6:16:03,100,1922,3/16/2021 6:16:04,R_snan21iNHowNWZb,1,2,5,5,5,6,4,7,2,6,7,2,7,5,2,2,5,5,7,6,7,1,1,1,5,5,1,5,1,1,2,1,5,2,5,5,6,7,7,2,2,7,6,5,7,7,2,7,2,4,2,2,5,5,2,1,2,7,7,5,2,5,7,5,1,5,7,7,1,4,2,6,6,7,6,5,2,6,7,5,7,1, ,18,138,14, , , , , , , , 
3/16/2021 5:43:47,3/16/2021 5:50:19,100,392,3/16/2021 5:50:19,R_0OguhmuIxIixv4B,1,2,1,4,6,1,1,1,2,6,2,1,2,1,1,1,1,1,1,1,1,2,4,1,1,2,2,1,3,1,6,1,6,1,1,5,4,6,5,1,2,3,1,4,5,4,5,4,1,4,4,3,1,2,4,1,4,4,1,4,5,4,6,5,4,4,1,4,1,7,2,5,4,4,4,1,1,1,6,5,3,1, ,28,163,18, , , , , , , , 
3/16/2021 5:43:40,3/16/2021 5:59:30,100,950,3/16/2021 5:59:31,R_3feiOJSUWYFmFpk,1,2,2,5,5,3,2,5,3,3,2,1,5,2,2,1,1,1,3,2,3,4,2,1,1,2,5,1,1,4,4,5,6,1,6,6,5,5,1,3,5,6,1,1,2,5,3,1,1,2,3,5,5,6,3,5,4,5,3,6,5,3,5,5,5,3,5,4,4,3,2,5,5,2,5,1,6,4,5,7,7,1, ,60,84,13, , , , , , , , 
3/16/2021 5:43:42,3/16/2021 5:57:47,100,845,3/16/2021 5:57:48,R_2xXW3lecKOt0Iin,1,2,1,3,4,1,1,3,2,6,2,1,5,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,5,1,6,2,4,1,6,6,4,5,5,4,5,5,1,2,2,2,4,1,1,1,1,3,2,5,4,1,4,4,1,2,2,2,4,1,1,1,2,2,1,6,1,4,5,5,6,1,5,3,3,2,5,1, ,31,65,17, , , , , , , , 
3/16/2021 5:43:42,3/16/2021 5:53:00,100,557,3/16/2021 5:53:00,R_1jOhDY36Wy1G9TE,1,3,2,5,5,4,5,5,3,6,3,2,5,2,3,2,2,2,5,4,5,5,5,2,2,2,6,2,4,6,2,2,6,4,6,6,5,6,2,2,6,4,4,2,4,2,4,3,2,2,2,4,6,6,5,2,4,3,3,5,5,5,5,5,4,2,2,5,6,4,2,6,6,6,5,4,2,5,4,6,4,2, ,21,137,15, , , , , , , , 
3/16/2021 6:00:56,3/16/2021 6:07:38,100,402,3/16/2021 6:07:40,R_w5eoc3i1IUqfFcZ,1,2,2,2,6,2,1,2,1,2,1,1,5,4,2,2,3,2,5,3,3,3,5,1,1,5,5,1,3,5,1,3,5,1,6,6,5,2,2,4,3,1,3,1,1,2,2,1,2,6,6,7,5,5,7,1,1,5,5,5,7,2,5,5,5,5,3,6,5,5,3,7,7,3,5,1,4,5,3,5,6,2, ,20,163,15, , , , , , , , 
3/16/2021 5:43:50,3/16/2021 5:55:48,100,718,3/16/2021 5:55:48,R_1MX0MBRnqJZ2GKS,1,5,4,5,3,3,2,1,2,4,5,3,5,5,3,4,3,3,3,3,2,4,3,2,4,2,3,2,7,4,3,6,5,2,4,4,5,5,5,5,7,3,2,3,5,2,4,4,3,2,3,6,3,7,5,2,5,4,3,6,5,5,5,6,5,5,2,5,3,3,3,4,6,5,5,3,2,5,5,6,5,2, ,49,161,13, , , , , , , , 
3/16/2021 5:43:57,3/16/2021 5:54:03,100,605,3/16/2021 5:54:03,R_3ffOh0mJQzTBuwv,1,1,3,2,6,2,2,1,1,7,2,2,4,3,1,2,1,1,1,1,2,1,4,2,1,1,7,1,5,1,5,2,4,1,2,6,6,6,2,1,4,6,2,1,1,2,4,1,1,4,3,1,2,4,1,1,3,7,1,5,4,4,5,5,4,3,2,4,2,6,2,6,5,5,7,2,2,1,5,4,5,2, ,21,137,14, , , , , , , , 
3/16/2021 5:44:14,3/16/2021 5:55:46,100,691,3/16/2021 5:55:46,R_1Lev4njFJbESa7x,1,4,2,5,2,2,2,2,1,5,2,2,3,3,3,3,2,2,2,4,2,1,2,2,2,2,2,1,3,2,3,2,3,1,3,3,5,4,2,2,4,4,1,2,2,2,3,2,2,2,3,3,2,3,2,2,4,3,2,4,4,2,3,2,2,3,2,2,3,5,3,2,3,2,5,1,2,2,4,4,4,1, ,22,137,12, , , , , , , , 
3/16/2021 5:44:02,3/16/2021 5:55:08,100,665,3/16/2021 5:55:08,R_9oSinJdil1oiAo1,1,5,6,3,6,6,2,2,6,2,5,3,6,1,3,5,5,3,6,6,5,6,3,2,6,2,6,5,6,6,2,6,6,5,6,2,2,6,5,5,2,3,2,4,6,6,3,5,6,5,6,6,6,6,6,2,2,3,2,6,6,6,4,5,6,6,2,5,6,2,5,2,2,2,6,4,2,6,5,5,3,1, ,36,84,20, , , , , , , , 
3/16/2021 5:44:02,3/16/2021 6:04:07,100,1205,3/16/2021 6:04:19,R_STYkyzdSkiV0prP,1,2,1,5,6,1,2,2,1,7,2,1,3,1,1,1,1,1,2,1,1,2,2,1,1,1,5,1,4,1,6,2,1,1,1,7,5,6,5,1,5,5,1,1,2,2,6,1,1,1,1,2,6,5,1,1,6,7,1,2,5,5,6,2,2,2,1,5,2,7,1,7,5,2,6,1,1,2,3,7,5,1, ,19,138,13, , , , , , , , 
3/16/2021 5:44:11,3/16/2021 5:54:10,100,598,3/16/2021 5:54:11,R_2tnBF2cBtHYZOPz,1,3,5,3,4,4,2,2,2,3,2,1,5,3,1,2,2,1,6,2,5,2,3,1,2,1,5,2,6,2,5,6,2,1,4,5,2,5,6,4,5,5,2,1,4,6,6,2,2,2,4,4,2,5,1,1,6,2,1,2,5,4,5,5,4,5,2,4,2,4,2,6,2,3,7,1,1,7,5,6,5,1, ,23,137,16, , , , , , , , 
3/16/2021 5:44:08,3/16/2021 5:51:24,100,435,3/16/2021 5:51:24,R_1Gx01XJflvxc9SN,1,4,5,2,3,7,2,5,4,3,4,3,5,5,3,4,4,3,5,4,2,1,3,1,2,3,6,1,5,3,5,5,5,4,4,4,3,3,4,6,3,3,4,2,1,1,6,1,4,5,4,4,4,5,4,2,3,4,2,4,2,5,4,4,2,3,1,3,2,6,2,4,5,5,6,4,4,4,6,5,6,1, ,20,138,14, , , , , , , , 
3/16/2021 5:44:20,3/16/2021 5:53:26,100,546,3/16/2021 5:53:26,R_3qa4qCaPhjQ72Ej,1,2,5,3,6,5,1,2,2,5,1,1,5,1,1,2,1,1,1,1,1,2,5,5,3,2,1,1,1,5,1,2,3,1,2,3,6,5,5,4,5,5,3,3,5,5,3,5,5,3,6,5,6,7,3,4,3,5,2,5,5,5,6,5,3,6,3,6,4,3,1,5,4,2,7,2,5,1,6,7,2,2, ,24,84,18, , , , , , , , 
3/16/2021 5:44:17,3/16/2021 5:58:43,100,865,3/16/2021 5:58:43,R_eeuxylDf5EPeDyp,1,3,3,6,6,5,3,3,3,5,4,1,5,3,2,2,3,2,2,2,2,5,4,2,2,2,6,2,6,6,3,3,6,2,2,4,3,3,5,3,6,4,2,2,2,2,2,2,3,3,5,5,5,6,5,3,4,3,2,5,6,4,6,5,5,5,2,6,3,5,3,6,5,4,6,3,3,3,5,6,5,1, ,18,137,13, , , , , , , , 
3/16/2021 5:44:33,3/16/2021 5:54:00,100,567,3/16/2021 5:54:01,R_2RPWeP92B3scJjW,1,4,1,1,7,1,1,1,6,5,2,2,7,1,1,5,4,4,5,5,5,5,7,6,6,4,7,1,7,6,6,5,5,1,7,3,4,2,1,6,6,4,1,4,1,4,2,1,5,6,7,7,7,7,7,1,3,4,1,7,6,6,5,7,7,6,2,2,6,2,4,3,6,1,7,1,1,5,6,1,7,1, ,20,84,15, , , , , , , , 
3/16/2021 5:44:27,3/16/2021 6:05:54,100,1286,3/16/2021 6:05:54,R_3FLE31E0s8VJuwt,1,5,2,3,3,3,3,3,4,5,3,5,2,5,4,3,5,5,6,5,4,4,5,4,3,4,5,2,4,4,3,6,5,3,5,5,4,5,5,5,4,3,4,5,3,3,5,3,5,4,3,4,5,5,2,3,5,3,2,5,4,3,5,4,2,5,4,3,6,3,5,5,4,3,2,4,3,5,4,3,3,1, ,26,137,12, , , , , , , , 
3/16/2021 5:44:27,3/16/2021 5:54:56,100,628,3/16/2021 5:54:56,R_1SUuAcOXvX7XjI5,1,1,1,1,6,5,1,6,2,3,1,1,6,5,5,1,1,1,2,7,2,5,2,5,2,4,2,3,6,6,5,2,4,1,7,5,2,3,4,1,6,3,6,2,5,5,1,5,2,5,2,7,7,7,7,1,4,5,2,7,6,6,7,7,4,5,5,5,6,5,1,4,7,5,6,2,3,5,6,6,5,2, ,37,84,20, , , , , , , , 
3/16/2021 5:44:29,3/16/2021 5:56:31,100,721,3/16/2021 5:56:32,R_6EyZwHTzgXxT0Jj,1,6,4,3,1,5,1,1,3,3,5,4,7,7,4,6,4,4,7,4,5,7,4,7,4,4,5,6,7,5,1,7,7,3,3,3,3,7,2,5,3,1,3,2,4,7,1,4,3,2,7,6,4,5,6,5,7,5,1,7,7,7,7,6,4,6,5,3,2,2,4,2,6,4,7,1,2,7,6,7,5,2, ,26,76,17, , , , , , , , 
3/16/2021 5:44:32,3/16/2021 6:04:05,100,1173,3/16/2021 6:04:10,R_2bVMcYswFM73QS1,1,2,1,1,6,1,1,6,1,6,1,5,3,5,2,2,5,1,2,2,6,1,1,1,1,4,1,1,1,1,1,5,7,1,5,5,2,6,2,1,6,2,4,2,2,2,4,2,2,4,2,4,5,6,6,2,4,2,7,6,6,7,6,4,2,1,2,4,1,6,1,6,6,2,6,1,6,1,6,6,6,2, ,53,84,21, , , , , , , , 
